Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_5,GO:0051345~positive regulation of hydrolase activity,20,9.174311926605505,0.033356844440983885,"211719_X_AT, 203387_S_AT, 203911_AT, 208228_S_AT, 209737_AT, 209325_S_AT, 204513_S_AT, 205051_S_AT, 218613_AT, 221073_S_AT, 203638_S_AT, 203386_AT, 214702_AT, 213103_AT, 205357_S_AT, 212464_S_AT, 216442_X_AT, 213135_AT, 203355_S_AT, 212224_AT, 204493_AT, 211725_S_AT, 214701_S_AT, 209288_S_AT, 204606_AT, 210495_X_AT, 202295_S_AT, 204686_AT, 212843_AT",213,917,16130,1.6516401206219504,1,0.41511368065061455,0.40345896129295894
GOTERM_BP_5,GO:0008584~male gonad development,6,2.7522935779816518,0.03381192343848283,"219778_AT, 205051_S_AT, 207980_S_AT, 208712_AT, 203685_AT, 208025_S_AT",213,136,16130,3.3409279204639604,1,0.4156978607512965,0.4040267399705004
GOTERM_BP_5,GO:0046546~development of primary male sexual characteristics,6,2.7522935779816518,0.03381192343848283,"219778_AT, 205051_S_AT, 207980_S_AT, 208712_AT, 203685_AT, 208025_S_AT",213,136,16130,3.3409279204639604,1,0.4156978607512965,0.4040267399705004
GOTERM_CC_5,GO:0030017~sarcomere,7,3.211009174311927,0.03439173230561513,"205485_AT, 203766_S_AT, 202920_AT, 209447_AT, 201650_AT, 204288_S_AT, 212992_AT",200,188,15514,2.8882446808510642,0.9999550138296982,0.28761707038394385,0.2695152967234159
GOTERM_CC_5,GO:0005796~Golgi lumen,5,2.293577981651376,0.035028549520783894,"202709_AT, 212157_AT, 213693_S_AT, 207808_S_AT, 202071_AT, 207847_S_AT",200,96,15514,4.040104166666667,0.9999627490920843,0.28761707038394385,0.2695152967234159
GOTERM_BP_5,GO:0060485~mesenchyme development,8,3.669724770642202,0.03523406227853305,"219778_AT, 202311_S_AT, 202310_S_AT, 207980_S_AT, 208399_S_AT, 203638_S_AT, 203685_AT, 219743_AT, 208228_S_AT, 208025_S_AT",213,234,16130,2.5889811805304763,1,0.4296954262231477,0.41763131021027644
GOTERM_BP_5,GO:0030855~epithelial cell differentiation,14,6.422018348623854,0.035305280684726006,"213693_S_AT, 209699_X_AT, 208712_AT, 208228_S_AT, 209737_AT, 208949_S_AT, 211653_X_AT, 209173_AT, 203638_S_AT, 207144_S_AT, 207847_S_AT, 219743_AT, 203510_AT, 202589_AT, 204151_X_AT, 206884_S_AT, 203256_AT",213,563,16130,1.883104428822789,1,0.4296954262231477,0.41763131021027644
GOTERM_BP_5,GO:0002526~acute inflammatory response,6,2.7522935779816518,0.03566838843830318,"214701_S_AT, 211719_X_AT, 207808_S_AT, 203854_AT, 211429_S_AT, 210495_X_AT, 202833_S_AT, 214702_AT, 202357_S_AT, 212464_S_AT, 216442_X_AT, 201926_S_AT",213,138,16130,3.292508675239845,1,0.4319441839878515,0.4198169319188284
GOTERM_CC_5,GO:0031253~cell projection membrane,9,4.128440366972478,0.03618990867538808,"206209_S_AT, 213308_AT, 203717_AT, 204124_AT, 202609_AT, 205710_AT, 206529_X_AT, 213135_AT, 201474_S_AT, 203716_S_AT, 211478_S_AT",200,294,15514,2.3745918367346937,0.999973602659225,0.28761707038394385,0.2695152967234159
GOTERM_CC_5,GO:0030426~growth cone,6,2.7522935779816518,0.036203547321055865,"213308_AT, 202609_AT, 209470_S_AT, 213135_AT, 201474_S_AT, 201430_S_AT, 209469_AT",200,142,15514,3.2776056338028168,0.9999737092772252,0.28761707038394385,0.2695152967234159
GOTERM_BP_5,GO:0052547~regulation of peptidase activity,11,5.045871559633028,0.0368574177804115,"211719_X_AT, 204493_AT, 211725_S_AT, 202833_S_AT, 203021_AT, 206595_AT, 201666_AT, 214701_S_AT, 207808_S_AT, 221073_S_AT, 211429_S_AT, 210495_X_AT, 202295_S_AT, 213258_AT, 214702_AT, 202826_AT, 212464_S_AT, 216442_X_AT",213,396,16130,2.103547209181012,1,0.4397471224835304,0.42740079534526443
GOTERM_BP_5,GO:1903038~negative regulation of leukocyte cell-cell adhesion,5,2.293577981651376,0.03779758876257646,"204606_AT, 209687_AT, 202071_AT, 218856_AT, 208949_S_AT",213,96,16130,3.944151017214397,1,0.4487537254066676,0.43615452915247543
GOTERM_BP_5,GO:0030838~positive regulation of actin filament polymerization,5,2.293577981651376,0.03903273878380795,"209288_S_AT, 204606_AT, 203474_AT, 203766_S_AT, 205728_AT",213,97,16130,3.903489666521465,1,0.4567019001661008,0.44387955119364214
GOTERM_BP_5,GO:0001657~ureteric bud development,5,2.293577981651376,0.03903273878380795,"203638_S_AT, 202071_AT, 207144_S_AT, 203685_AT, 208228_S_AT, 202286_S_AT",213,97,16130,3.903489666521465,1,0.4567019001661008,0.44387955119364214
GOTERM_CC_5,GO:0009897~external side of plasma membrane,8,3.669724770642202,0.03936805546971771,"204105_S_AT, 206209_S_AT, 210473_S_AT, 205051_S_AT, 209687_AT, 201474_S_AT, 212843_AT, 210605_S_AT",200,246,15514,2.5226016260162605,0.9999897361809804,0.2892296345821873,0.2710263708672245
GOTERM_CC_5,GO:0098797~plasma membrane protein complex,13,5.963302752293578,0.03936918822478701,"210471_S_AT, 204401_AT, 211343_S_AT, 206765_AT, 205490_X_AT, 213308_AT, 212850_S_AT, 209990_S_AT, 202609_AT, 207789_S_AT, 204686_AT, 201650_AT, 201474_S_AT",200,527,15514,1.9134914611005691,0.9999897396418166,0.2892296345821873,0.2710263708672245
GOTERM_CC_5,GO:0005794~Golgi apparatus,28,12.844036697247708,0.039440404715752816,"212110_AT, 213693_S_AT, 202311_S_AT, 206765_AT, 202833_S_AT, 203911_AT, 208228_S_AT, 219049_AT, 204328_AT, 205710_AT, 211429_S_AT, 203638_S_AT, 205728_AT, 209514_S_AT, 203921_AT, 202709_AT, 201487_AT, 205016_AT, 206043_S_AT, 212157_AT, 220979_S_AT, 202310_S_AT, 208454_S_AT, 219077_S_AT, 202071_AT, 218313_S_AT, 209515_S_AT, 206209_S_AT, 207808_S_AT, 207847_S_AT, 209447_AT, 212843_AT, 201926_S_AT, 222294_S_AT",200,1482,15514,1.4655600539811067,0.999989954906399,0.2892296345821873,0.2710263708672245
GOTERM_BP_5,GO:0072163~mesonephric epithelium development,5,2.293577981651376,0.04029077318635592,"203638_S_AT, 202071_AT, 207144_S_AT, 203685_AT, 208228_S_AT, 202286_S_AT",213,98,16130,3.8636581393120624,1,0.46468691741597157,0.45164038133658013
GOTERM_BP_5,GO:0072164~mesonephric tubule development,5,2.293577981651376,0.04029077318635592,"203638_S_AT, 202071_AT, 207144_S_AT, 203685_AT, 208228_S_AT, 202286_S_AT",213,98,16130,3.8636581393120624,1,0.46468691741597157,0.45164038133658013
GOTERM_BP_5,GO:0048863~stem cell differentiation,5,2.293577981651376,0.04029077318635592,"205051_S_AT, 209470_S_AT, 203638_S_AT, 208228_S_AT, 208025_S_AT, 202286_S_AT, 209469_AT",213,98,16130,3.8636581393120624,1,0.46468691741597157,0.45164038133658013
GOTERM_BP_5,GO:0072073~kidney epithelium development,6,2.7522935779816518,0.04058090859444738,"203638_S_AT, 202071_AT, 207144_S_AT, 203685_AT, 208228_S_AT, 209737_AT, 202286_S_AT",213,143,16130,3.1773859942874028,1,0.46581497922157133,0.45273677171246035
GOTERM_BP_5,GO:0023014~signal transduction by protein phosphorylation,19,8.715596330275229,0.04084651085882049,"211719_X_AT, 209395_AT, 203786_S_AT, 208228_S_AT, 205051_S_AT, 210372_S_AT, 221073_S_AT, 203638_S_AT, 205728_AT, 204014_AT, 214702_AT, 212464_S_AT, 216442_X_AT, 205016_AT, 208892_S_AT, 208399_S_AT, 213135_AT, 205498_AT, 209457_AT, 208893_S_AT, 214701_S_AT, 204606_AT, 204932_AT, 210495_X_AT, 202295_S_AT, 204686_AT, 209396_S_AT, 212843_AT",213,877,16130,1.6406229088709374,1,0.46665211933992085,0.45355040830973314
GOTERM_BP_5,GO:0032990~cell part morphogenesis,18,8.256880733944955,0.04144766541985123,"211719_X_AT, 213241_AT, 208228_S_AT, 204105_S_AT, 212850_S_AT, 213679_AT, 209687_AT, 203638_S_AT, 209822_S_AT, 214702_AT, 212464_S_AT, 216442_X_AT, 209469_AT, 202709_AT, 212157_AT, 209470_S_AT, 213135_AT, 203960_S_AT, 214701_S_AT, 214930_AT, 210495_X_AT, 202350_S_AT, 219093_AT, 203685_AT, 212843_AT",213,817,16130,1.6684193287017084,1,0.4712969279196229,0.45806480938183003
GOTERM_BP_5,GO:0043066~negative regulation of apoptotic process,18,8.256880733944955,0.041846811892787814,"205016_AT, 213693_S_AT, 207980_S_AT, 203221_AT, 205713_S_AT, 219195_AT, 208228_S_AT, 208025_S_AT, 201666_AT, 208949_S_AT, 217127_AT, 204606_AT, 202908_AT, 209687_AT, 203638_S_AT, 207144_S_AT, 207847_S_AT, 202295_S_AT, 219743_AT, 203685_AT",213,818,16130,1.6663796962705326,1,0.472258858570194,0.4589997328960515
GOTERM_BP_5,GO:0043434~response to peptide hormone,11,5.045871559633028,0.04192223558736239,"221840_AT, 202311_S_AT, 202310_S_AT, 203387_S_AT, 205498_AT, 201666_AT, 209687_AT, 207144_S_AT, 204686_AT, 203386_AT, 219093_AT, 205357_S_AT, 201926_S_AT",213,405,16130,2.056801715643656,1,0.472258858570194,0.4589997328960515
GOTERM_BP_5,GO:0072376~protein activation cascade,6,2.7522935779816518,0.043716112553731395,"205382_S_AT, 207808_S_AT, 203854_AT, 213258_AT, 202357_S_AT, 201926_S_AT",213,146,16130,3.1120972409801273,1,0.4901871509497104,0.47642467107168385
GOTERM_BP_5,GO:0001823~mesonephros development,5,2.293577981651376,0.04692419620245686,"203638_S_AT, 202071_AT, 207144_S_AT, 203685_AT, 208228_S_AT, 202286_S_AT",213,103,16130,3.676101918957108,1,0.5213321247814243,0.5066952195439608
GOTERM_BP_5,GO:0090596~sensory organ morphogenesis,8,3.669724770642202,0.047512266924052166,"201843_S_AT, 221900_AT, 203180_AT, 211596_S_AT, 207980_S_AT, 203638_S_AT, 201842_S_AT, 203685_AT, 208228_S_AT, 218559_S_AT",213,250,16130,2.423286384976526,1,0.525455299041344,0.5107026316859307
GOTERM_BP_5,GO:2000021~regulation of ion homeostasis,7,3.211009174311927,0.048165539469763874,"216944_S_AT, 204606_AT, 205485_AT, 214505_S_AT, 210298_X_AT, 202920_AT, 201540_AT, 203710_AT, 203685_AT, 205357_S_AT, 210299_S_AT",213,199,16130,2.663788425696558,1,0.5278594416098105,0.5130392756191138
